status,prefecture,municipality,raw_count,verified_count,remaining_count,remaining_slugs,remaining_titles
完了,新潟県,村上市,9,9,0,,
完了,新潟県,長岡市,3,3,0,,
完了,神奈川県,綾瀬市,9,9,0,,
完了,神奈川県,横須賀市,12,12,0,,
完了,神奈川県,横浜市,12,12,0,,
完了,神奈川県,海老名市,11,11,0,,
完了,神奈川県,茅ヶ崎市,3,3,0,,
完了,神奈川県,座間市,9,9,0,,
完了,神奈川県,三浦市,9,9,0,,
完了,神奈川県,小田原市,3,3,0,,
完了,神奈川県,神奈川県（かながわ産業振興センター）,1,1,0,,
完了,神奈川県,神奈川県（各市町村）,3,3,0,,
完了,神奈川県,秦野市,3,3,0,,
完了,神奈川県,逗子市,9,9,0,,
完了,神奈川県,川崎市,12,12,0,,
完了,神奈川県,相模原市,12,12,0,,
完了,神奈川県,大和市,3,3,0,,
完了,神奈川県,藤沢市,12,12,0,,
完了,神奈川県,南足柄市,9,9,0,,
完了,神奈川県,平塚市,3,3,0,,
完了,青森県,弘前市,21,21,0,,
完了,青森県,青森県,3,3,0,,
完了,青森県,青森市,21,21,0,,
完了,青森県,八戸市,21,21,0,,
完了,静岡県,伊東市,9,9,0,,
完了,静岡県,三島市,9,9,0,,
完了,静岡県,沼津市,12,12,0,,
完了,静岡県,静岡県,2,2,0,,
完了,静岡県,静岡市,12,12,0,,
完了,静岡県,島田市,9,9,0,,
完了,静岡県,磐田市,3,3,0,,
完了,静岡県,浜松市,12,12,0,,
完了,静岡県,富士宮市,9,9,0,,
完了,静岡県,富士市,21,21,0,,
完了,石川県,金沢市,21,21,0,,
完了,石川県,小松市,9,9,0,,
完了,石川県,石川県,3,3,0,,
完了,石川県,白山市,11,11,0,,
完了,千葉県,印西市,9,9,0,,
未完了,千葉県,浦安市,12,10,2,urayasu-infertility-treatment urayasu-youth-employment,浦安市 不妊治療費助成事業 / 浦安市 UIJターン就職奨励金
未完了,千葉県,我孫子市,3,2,1,abiko-housing-reform,我孫子市 住宅リフォーム補助金
未完了,千葉県,鎌ケ谷市,9,5,4,kamagaya-childcare-subsidy kamagaya-newlywed-rent kamagaya-sme-support kamagaya-bousai-equipment,鎌ケ谷市 保育料軽減補助金 / 鎌ケ谷市 結婚新生活支援補助金 / 鎌ケ谷市 中小企業支援補助金 / 鎌ケ谷市 住宅用防災設備補助金
未完了,千葉県,四街道市,9,7,2,yotsukaido-sme-support yotsukaido-bousai-equipment,四街道市 中小企業支援補助金 / 四街道市 住宅用防災設備補助金
未完了,千葉県,市川市,21,6,15,ichikawa-child-medical-aid ichikawa-juutaku-reform ichikawa-health-checkup-subsidy ichikawa-scholarship-repayment ichikawa-startup-support ichikawa-elderly-taxi ichikawa-water-saving ichikawa-block-wall-removal ichikawa-school-lunch-subsidy ichikawa-scholarship ichikawa-nursery-support ichikawa-afterschool-care ichikawa-eco-reform ichikawa-infertility ichikawa-youth-employment,市川市 こども医療費助成 / 市川市 住宅リフォーム助成金 / 市川市 人間ドック受診費助成 / 市川市 奨学金返還支援制度 / 市川市 創業支援補助金 / 市川市 高齢者タクシー利用助成 / 市川市 雨水タンク設置補助金 / 市川市 ブロック塀等撤去補助金 / 市川市 学校給食費補助制度 / 市川市 奨学資金貸付制度 / 市川市 認可外保育施設利用者補助金 / 市川市 放課後児童クラブ利用料助成制度 / 市川市 住宅省エネルギー改修補助金 / 市川市 不妊治療費助成制度 / 市川市 若年者就職支援助成金
未完了,千葉県,松戸市,21,11,10,matsudo-child-medical-aid matsudo-juutaku-reform matsudo-health-checkup-subsidy matsudo-scholarship-repayment matsudo-startup-support matsudo-elderly-taxi matsudo-water-saving matsudo-block-wall-removal matsudo-school-lunch-subsidy matsudo-youth-employment,松戸市 こども医療費助成 / 松戸市 住宅リフォーム助成金 / 松戸市 人間ドック受診費助成 / 松戸市 奨学金返還支援制度 / 松戸市 創業支援補助金 / 松戸市 高齢者タクシー利用助成 / 松戸市 雨水タンク設置補助金 / 松戸市 ブロック塀等撤去補助金 / 松戸市 学校給食費補助制度 / 松戸市 若者就労支援奨励金
未完了,千葉県,成田市,12,4,8,narita-senior-medical narita-living-support narita-childcare-subsidy narita-newlywed-rent narita-telework-bonus narita-nursing-home-reform narita-energy-support narita-bousai-equipment,成田市 後期高齢者医療費助成制度 / 成田市 生活困窮者自立支援事業 / 成田市 子育て支援助成金 / 成田市 新婚世帯家賃補助 / 成田市 テレワーク推進補助金 / 成田市 高齢者住宅改修補助事業 / 成田市 省エネ・再エネ設備導入補助金 / 成田市 防災設備設置補助金
完了,千葉県,千葉県,1,1,0,,
未完了,千葉県,千葉県（各市町村）,2,1,1,chiba-elderly-hearing-aid,千葉県高齢者補聴器購入助成制度
未完了,千葉県,千葉市,12,5,7,chiba-city-fertility-treatment chiba-city-senior-living chiba-city-infertility chiba-city-study-abroad chiba-city-sme-support chiba-city-elderly-support chiba-city-bousai-equipment,千葉市 不妊治療費助成制度 / 千葉市 高齢者住宅改修費支給事業 / 千葉市 不妊治療費助成制度 / 千葉市 海外留学奨学金制度 / 千葉市 中小企業者事業継続支援補助金 / 千葉市 高齢者外出支援事業 / 千葉市 住宅用防災設備設置補助金
未完了,千葉県,船橋市,18,8,10,funabashi-child-medical-aid funabashi-juutaku-reform funabashi-health-checkup-subsidy funabashi-scholarship-repayment funabashi-startup-support funabashi-elderly-taxi funabashi-water-saving funabashi-block-wall-removal funabashi-school-lunch-subsidy funabashi-sme-support,船橋市 こども医療費助成 / 船橋市 住宅リフォーム助成金 / 船橋市 人間ドック受診費助成 / 船橋市 奨学金返還支援制度 / 船橋市 創業支援補助金 / 船橋市 高齢者タクシー利用助成 / 船橋市 雨水タンク設置補助金 / 船橋市 ブロック塀等撤去補助金 / 船橋市 学校給食費補助制度 / 船橋市 中小企業事業転換支援補助金
未完了,千葉県,袖ケ浦市,9,5,4,sodegaura-childcare-subsidy sodegaura-newlywed-rent sodegaura-sme-support sodegaura-bousai-equipment,袖ケ浦市 保育料軽減補助金 / 袖ケ浦市 結婚新生活支援補助金 / 袖ケ浦市 中小企業支援補助金 / 袖ケ浦市 住宅用防災設備補助金
未完了,千葉県,柏市,21,9,12,kashiwa-child-medical-aid kashiwa-juutaku-reform kashiwa-health-checkup-subsidy kashiwa-scholarship-repayment kashiwa-startup-support kashiwa-elderly-taxi kashiwa-water-saving kashiwa-block-wall-removal kashiwa-school-lunch-subsidy kashiwa-housing-reform kashiwa-newlywed-rent kashiwa-telework-bonus,柏市 こども医療費助成 / 柏市 住宅リフォーム助成金 / 柏市 人間ドック受診費助成 / 柏市 奨学金返還支援制度 / 柏市 創業支援補助金 / 柏市 高齢者タクシー利用助成 / 柏市 雨水タンク設置補助金 / 柏市 ブロック塀等撤去補助金 / 柏市 学校給食費補助制度 / 柏市 住宅リフォーム補助金 / 柏市 結婚新生活支援補助金 / 柏市 テレワーク推進補助金
未完了,千葉県,白井市,9,5,4,shiroi-newlywed-rent shiroi-sme-support shiroi-elderly-support shiroi-bousai-equipment,白井市 結婚新生活支援補助金 / 白井市 中小企業支援補助金 / 白井市 高齢者見守り支援事業 / 白井市 住宅用防災設備補助金
未完了,千葉県,富里市,9,5,4,tomisato-disability-medical tomisato-sme-support tomisato-elderly-support tomisato-bousai-equipment,富里市 重度障がい者医療費助成 / 富里市 中小企業支援補助金 / 富里市 高齢者見守り支援事業 / 富里市 住宅用防災設備補助金
未完了,千葉県,野田市,12,9,3,noda-housing-reform noda-startup-support noda-sme-support,野田市 住宅リフォーム補助金 / 野田市 創業支援補助金 / 野田市 中小企業経営支援補助金
完了,全国,JR西日本あんしん社会財団,1,1,0,,
完了,全国,LIXIL住生活財団,1,1,0,,
完了,全国,SOMPO環境財団,1,1,0,,
完了,全国,Yahoo!基金（LINEヤフー）,1,1,0,,
完了,全国,かめのり財団,1,1,0,,
完了,全国,キリン福祉財団,1,1,0,,
完了,全国,コープ共済連（日本コープ共済生活協同組合連合会）,1,1,0,,
完了,全国,セーブ・ザ・チルドレン・ジャパン,1,1,0,,
完了,全国,つなぐいのち基金,1,1,0,,
完了,全国,トヨタ財団,1,1,0,,
完了,全国,パナソニック教育財団,1,1,0,,
完了,全国,ファイザー株式会社,1,1,0,,
完了,全国,ベネッセこども基金,1,1,0,,
完了,全国,みずほ教育福祉財団,1,1,0,,
完了,全国,ヤマト福祉財団,1,1,0,,
完了,全国,リクルートスカラシップ・コミュニティ財団,1,1,0,,
完了,全国,花王株式会社,1,1,0,,
完了,全国,環境省,1,1,0,,
完了,全国,経済産業省,1,1,0,,
完了,全国,経済産業省・環境省,1,1,0,,
完了,全国,経済産業省（中小企業庁）,4,4,0,,
完了,全国,公益財団法人JKA,1,1,0,,
完了,全国,厚生労働省,41,41,0,,
完了,全国,厚生労働省（日本年金機構）,1,1,0,,
完了,全国,国土交通省,3,3,0,,
完了,全国,国土交通省・財務省,1,1,0,,
完了,全国,笹川スポーツ財団,1,1,0,,
完了,全国,三井住友海上文化財団,1,1,0,,
完了,全国,三菱UFJ信託奨学財団,1,1,0,,
完了,全国,三菱財団,1,1,0,,
完了,全国,洲崎福祉財団,1,1,0,,
完了,全国,住宅改良開発公社,1,1,0,,
完了,全国,住友財団,1,1,0,,
完了,全国,住友生命保険,1,1,0,,
完了,全国,正力厚生会,1,1,0,,
完了,全国,生命保険協会,1,1,0,,
完了,全国,全労済協会（こくみん共済coop協会）,1,1,0,,
完了,全国,総務省,1,1,0,,
完了,全国,太陽生命厚生財団,1,1,0,,
完了,全国,大和証券福祉財団,1,1,0,,
完了,全国,中央共同募金会,1,1,0,,
完了,全国,朝日新聞文化財団,1,1,0,,
完了,全国,電通育英会,1,1,0,,
完了,全国,東京海上日動,1,1,0,,
完了,全国,独立行政法人日本学生支援機構（JASSO）,1,1,0,,
完了,全国,独立行政法人福祉医療機構,1,1,0,,
完了,全国,内閣府,4,4,0,,
完了,全国,内閣府（こども家庭庁）,3,3,0,,
完了,全国,内閣府（防災担当）,2,2,0,,
完了,全国,日本財団,1,1,0,,
完了,全国,日本社会福祉弘済会,1,1,0,,
完了,全国,日本生命財団,1,1,0,,
完了,全国,文部科学省,3,3,0,,
完了,全国,明治安田生命保険,1,1,0,,
未完了,大阪府,茨木市,3,1,2,ibaraki-city-education-support ibaraki-city-housing-seismic,茨木市 就学援助制度 / 茨木市 木造住宅耐震改修補助金
未完了,大阪府,岸和田市,12,3,9,kishiwada-childcare-subsidy kishiwada-birth-bonus kishiwada-newlywed-rent kishiwada-disability-medical kishiwada-school-lunch kishiwada-telework-bonus kishiwada-nursing-home-reform kishiwada-energy-support kishiwada-bousai-equipment,岸和田市 保育料軽減補助金 / 岸和田市 出産祝い金 / 岸和田市 新婚世帯家賃補助 / 岸和田市 障がい者医療費助成制度 / 岸和田市 学校給食費補助制度 / 岸和田市 テレワーク導入補助金 / 岸和田市 介護リフォーム補助金 / 岸和田市 省エネ家電買替補助金 / 岸和田市 防災用品購入補助金
未完了,大阪府,高槻市,12,0,12,takatsuki-child-medical takatsuki-education-scholarship takatsuki-vaccination-support takatsuki-childcare-subsidy takatsuki-birth-bonus takatsuki-housing-purchase takatsuki-infertility takatsuki-scholarship takatsuki-sme-support takatsuki-nursing-home-reform takatsuki-elderly-support takatsuki-bousai-equipment,高槻市 子ども医療費助成制度 / 高槻市 奨学金制度 / 高槻市 高齢者予防接種費用助成 / 高槻市 多子世帯保育料軽減事業 / 高槻市 出産祝い金制度 / 高槻市 若年世帯住宅取得補助金 / 高槻市 不妊・不育症治療費助成制度 / 高槻市 奨学金返還支援補助金 / 高槻市 中小企業販路開拓支援補助金 / 高槻市 高齢者住宅改修助成制度 / 高槻市 高齢者外出支援サービス事業 / 高槻市 住宅用防災設備設置補助金
未完了,大阪府,堺市,12,1,11,sakai-housing-reform sakai-senior-support sakai-childcare-subsidy sakai-birth-bonus sakai-housing-purchase sakai-disability-medical sakai-scholarship sakai-sme-support sakai-nursing-equipment sakai-energy-support sakai-seismic-diagnosis,堺市 住宅リフォーム補助金 / 堺市 高齢者外出支援制度 / 堺市 保育料軽減制度 / 堺市 出産祝い金支給事業 / 堺市 子育て世帯住宅取得支援補助金 / 堺市 重度障害者医療費助成制度 / 堺市 奨学金制度 / 堺市 ものづくり中小企業成長支援補助金 / 堺市 介護用品給付事業 / 堺市 省エネ家電購入支援事業 / 堺市 木造住宅耐震診断補助制度
未完了,大阪府,寝屋川市,12,1,11,neyagawa-senior-medical neyagawa-housing-seismic neyagawa-childcare-subsidy neyagawa-birth-bonus neyagawa-housing-purchase neyagawa-infertility neyagawa-scholarship neyagawa-sme-support neyagawa-nursing-equipment neyagawa-elderly-support neyagawa-seismic-diagnosis,寝屋川市 高齢者医療費助成制度 / 寝屋川市 木造住宅耐震改修補助制度 / 寝屋川市 保育料軽減補助金 / 寝屋川市 出産祝い金 / 寝屋川市 住宅取得補助金 / 寝屋川市 不妊治療費助成制度 / 寝屋川市 奨学金制度 / 寝屋川市 中小企業支援補助金 / 寝屋川市 介護用品支給事業 / 寝屋川市 高齢者生活支援事業 / 寝屋川市 耐震診断費用補助制度
未完了,大阪府,吹田市,12,0,12,suita-child-medical suita-housing-reform suita-senior-support suita-childcare-subsidy suita-birth-bonus suita-newlywed-rent suita-infertility suita-school-lunch suita-telework-bonus suita-nursing-home-reform suita-energy-support suita-bousai-equipment,吹田市 子ども医療費助成制度 / 吹田市 住宅改修補助制度 / 吹田市 高齢者生活支援サービス事業 / 吹田市 認可外保育施設利用料補助金 / 吹田市 出産・子育て応援給付金 / 吹田市 新婚世帯家賃補助制度 / 吹田市 不妊治療費助成制度 / 吹田市 学校給食費補助制度 / 吹田市 テレワーク導入支援補助金 / 吹田市 高齢者住宅改修助成事業 / 吹田市 省エネ家電買替補助金 / 吹田市 家庭用防災用品購入補助金
未完了,大阪府,大阪市,12,1,11,osaka-city-senior-medical osaka-city-startup-support osaka-city-childcare-subsidy osaka-city-birth-bonus osaka-city-housing-purchase osaka-city-newlywed-rent osaka-city-infertility osaka-city-scholarship osaka-city-sme-support osaka-city-nursing-equipment osaka-city-elderly-support,大阪市 重度障害者医療費助成制度 / 大阪市 スタートアップ支援補助金 / 大阪市 保育料軽減助成制度 / 大阪市 出産祝い金・こども誕生祝い事業 / 大阪市 新婚・子育て世帯向け住宅購入支援 / 大阪市 新婚世帯向け家賃補助制度 / 大阪市 不妊治療費助成制度 / 大阪市 奨学金制度（大阪市奨学費） / 大阪市 中小企業チャレンジ補助金 / 大阪市 介護用品支給事業 / 大阪市 高齢者見守り・生活支援事業
未完了,大阪府,大阪府,2,0,2,osaka-child-allowance osaka-employment-women,大阪府子ども食費支援事業（第3子以降） / 大阪府女性活躍推進事業助成金
未完了,大阪府,大阪府（各市町村）,1,0,1,osaka-housing-seismic,大阪府住宅耐震化促進事業
未完了,大阪府,大阪府育英会,1,0,1,osaka-education-scholarship,大阪府育英会奨学金（給付型）
完了,大阪府,大阪府後期高齢者医療広域連合,1,1,0,,
未完了,大阪府,池田市,3,1,2,ikeda-housing-seismic ikeda-startup-support,池田市 住宅耐震改修補助金 / 池田市 創業支援補助金
未完了,大阪府,東大阪市,12,0,12,higashiosaka-child-medical higashiosaka-startup-support higashiosaka-senior-medical higashiosaka-childcare-subsidy higashiosaka-birth-bonus higashiosaka-housing-purchase higashiosaka-disability-medical higashiosaka-scholarship higashiosaka-sme-support higashiosaka-nursing-equipment higashiosaka-elderly-support higashiosaka-seismic-diagnosis,東大阪市 子ども医療費助成制度 / 東大阪市 中小企業創業支援補助金 / 東大阪市 老人医療費助成制度 / 東大阪市 保育料軽減補助金 / 東大阪市 出産祝い金支給事業 / 東大阪市 子育て世帯住宅取得補助金 / 東大阪市 重度障害者医療費助成制度 / 東大阪市 給付型奨学金制度 / 東大阪市 中小企業設備投資補助金 / 東大阪市 在宅介護用品支給事業 / 東大阪市 高齢者見守り配食サービス / 東大阪市 木造住宅耐震診断補助金
未完了,大阪府,八尾市,12,1,11,yao-housing-reform yao-startup-support yao-childcare-subsidy yao-birth-bonus yao-newlywed-rent yao-disability-medical yao-school-lunch yao-telework-bonus yao-nursing-home-reform yao-energy-support yao-bousai-equipment,八尾市 住宅改修補助金 / 八尾市 創業促進補助金 / 八尾市 子育て世帯応援給付金 / 八尾市 出産祝い金 / 八尾市 新婚世帯家賃補助制度 / 八尾市 障がい者医療費助成制度 / 八尾市 学校給食費補助制度 / 八尾市 テレワーク推進補助金 / 八尾市 介護住宅改修補助金 / 八尾市 省エネ家電買替支援事業 / 八尾市 家庭用防災設備購入補助金
未完了,大阪府,豊中市,12,0,12,toyonaka-child-medical toyonaka-housing-seismic toyonaka-education-support toyonaka-childcare-subsidy toyonaka-birth-bonus toyonaka-newlywed-rent toyonaka-disability-medical toyonaka-school-lunch toyonaka-telework-bonus toyonaka-nursing-home-reform toyonaka-energy-support toyonaka-bousai-equipment,豊中市 子ども医療費助成制度 / 豊中市 住宅耐震改修補助制度 / 豊中市 就学援助制度 / 豊中市 保育料軽減補助金 / 豊中市 出産・子育て応援給付金 / 豊中市 新婚世帯向け家賃補助制度 / 豊中市 重度障害者医療費助成制度 / 豊中市 学校給食費補助事業 / 豊中市 テレワーク環境整備補助金 / 豊中市 介護住宅改修補助事業 / 豊中市 省エネ家電購入補助金 / 豊中市 家庭用防災資機材購入補助金
未完了,大阪府,枚方市,12,2,10,hirakata-vaccination-support hirakata-childcare-subsidy hirakata-birth-bonus hirakata-housing-purchase hirakata-infertility hirakata-scholarship hirakata-sme-support hirakata-nursing-equipment hirakata-elderly-support hirakata-seismic-diagnosis,枚方市 高齢者予防接種費用助成 / 枚方市 保育料軽減補助金 / 枚方市 出産祝い金 / 枚方市 若年・子育て世帯住宅取得補助金 / 枚方市 不妊治療費助成制度 / 枚方市 奨学金制度 / 枚方市 中小企業設備投資支援補助金 / 枚方市 介護用品支給事業 / 枚方市 高齢者緊急通報サービス / 枚方市 木造住宅耐震診断補助制度
未完了,大分県,大分県,3,2,1,oita-onsen-tourism,大分県 おんせん県観光産業振興補助金
未完了,大分県,大分市,21,3,18,oita-city-childcare-subsidy oita-city-birth-bonus oita-city-newlywed-rent oita-city-disability-medical oita-city-scholarship oita-city-telework-bonus oita-city-nursing-home-reform oita-city-elderly-support oita-city-bousai-equipment oita-child-medical-aid oita-juutaku-reform oita-health-checkup-subsidy oita-scholarship-repayment oita-startup-support oita-elderly-taxi oita-water-saving oita-block-wall-removal oita-school-lunch-subsidy,大分市 子育て世帯支援給付金 / 大分市 出産祝い金制度 / 大分市 新婚世帯住居費補助金 / 大分市 障害者医療費助成制度 / 大分市 給付型奨学金制度 / 大分市 テレワーク環境整備補助金 / 大分市 介護住宅改修補助金 / 大分市 高齢者生活支援サービス事業 / 大分市 家庭用防災設備購入補助金 / 大分市 こども医療費助成 / 大分市 住宅リフォーム助成金 / 大分市 人間ドック受診費助成 / 大分市 奨学金返還支援制度 / 大分市 創業支援補助金 / 大分市 高齢者タクシー利用助成 / 大分市 雨水タンク設置補助金 / 大分市 ブロック塀等撤去補助金 / 大分市 学校給食費補助制度
未完了,大分県,中津市,11,3,8,nakatsu-child-medical-aid nakatsu-juutaku-reform nakatsu-health-checkup-subsidy nakatsu-scholarship-repayment nakatsu-elderly-taxi nakatsu-water-saving nakatsu-block-wall-removal nakatsu-school-lunch-subsidy,中津市 こども医療費助成 / 中津市 住宅リフォーム助成金 / 中津市 人間ドック受診費助成 / 中津市 奨学金返還支援制度 / 中津市 高齢者タクシー利用助成 / 中津市 雨水タンク設置補助金 / 中津市 ブロック塀等撤去補助金 / 中津市 学校給食費補助制度
